,block_id,previous_solution,timeout,model_found,shown_optimal,outcome,solver_time_in_sec,initial_n_instrs,initial_estimated_size,initial_estimated_gas,initial_length,saved_length,saved_size,saved_gas,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,checker,reason
1010,7fe4d8c5-b182-43ec-8088-7618cd,PUSH 1 DUP3 ADD SWAP3 ADD DUP1 MUL MUL SUB,10,TRUE,TRUE,model,0.35,9,10,31,9,0,0,0,DUP2 PUSH 1 ADD SWAP3 ADD DUP1 MUL MUL SUB,9,9,10,31,TRUE,
1011,f3f39a30-b28c-4b0f-ab40-8d6117,MUL ADD SWAP2 MSTORE MSTORE DUP1 DUP3 DUP3 DUP3 MUL ADD SUB MUL MUL,10,TRUE,TRUE,model,7.93,14,14,50,14,0,0,0,MUL ADD SWAP2 MSTORE MSTORE DUP1 DUP2 DUP3 MUL DUP4 ADD SUB MUL MUL,14,14,14,50,TRUE,
1012,a76e1911-9dc0-4e81-a493-0aedc8,MSTORE SWAP1 DUP2 PUSH 1 DUP1 MSTORE DUP2 ADD PUSH 1 SUB MUL,10,TRUE,TRUE,model,0.73,11,13,35,11,0,1,0,MSTORE SWAP1 DUP1 DUP3 ADD PUSH 1 DUP1 DUP1 MSTORE SUB MUL,11,11,12,35,TRUE,
1013,cb14585d-0d9f-4749-9518-e3f623,DUP3 SUB PUSH 1 ADD DUP2 MSTORE,10,TRUE,TRUE,model,0.24,6,7,18,6,0,0,0,DUP3 SUB PUSH 1 ADD DUP2 MSTORE,6,6,7,18,TRUE,
1014,11a2b3d3-588b-48e7-96a7-64c772,PUSH 1 ADD DUP3 DUP1 MSTORE MUL PUSH 1 SWAP2 DUP3 ADD,10,TRUE,TRUE,model,0.48,10,12,32,10,0,0,0,PUSH 1 ADD MUL PUSH 1 DUP3 DUP4 DUP3 SWAP5 MSTORE ADD,10,10,12,32,TRUE,
1015,47ca0847-5c53-425c-bd49-ed5e0a,DUP1 DUP3 PUSH 1 DUP2 ADD DUP2 MUL MLOAD SUB ADD PUSH 1 MSTORE MUL SUB,10,TRUE,TRUE,model,1.82,14,16,46,14,0,0,0,DUP2 PUSH 1 DUP4 ADD DUP4 MUL MLOAD SUB DUP2 ADD PUSH 1 MSTORE MUL SUB,14,14,16,46,TRUE,
1016,ae433f6a-485c-4a20-8885-b50642,SUB MUL SWAP3 MSTORE SWAP2 MLOAD ADD,10,TRUE,TRUE,model,0.29,7,7,23,7,0,0,0,SUB MUL SWAP3 MSTORE SWAP2 MLOAD ADD,7,7,7,23,TRUE,
1017,afefb02e-c893-46a6-81a9-c2c093,MSTORE ADD MSTORE ADD SUB MSTORE SUB SUB ADD DUP2 MSTORE MUL ADD,10,TRUE,TRUE,model,1.43,13,13,41,13,0,0,0,MSTORE ADD MSTORE ADD SUB MSTORE SUB SUB ADD DUP2 MSTORE MUL ADD,13,13,13,41,TRUE,
1018,f747b0b1-fe7e-4945-ab79-7a53ff,ADD MLOAD DUP3 ADD DUP2 DUP3 MUL DUP3 ADD ADD MLOAD,10,TRUE,TRUE,model,0.64,11,11,35,11,0,0,0,ADD MLOAD DUP3 ADD DUP2 DUP3 DUP4 MUL ADD ADD MLOAD,11,11,11,35,TRUE,
1019,38d578b4-acd3-435b-bb0a-a5622c,MUL PUSH 1 MLOAD DUP3 DUP3 ADD DUP3 MUL ADD MSTORE DUP3 DUP4 ADD DUP1 ADD MLOAD,10,TRUE,TRUE,model,30.78,16,17,52,16,0,0,0,MUL PUSH 1 MLOAD DUP2 DUP4 ADD DUP3 MUL ADD MSTORE DUP3 DUP4 ADD DUP1 ADD MLOAD,16,16,17,52,TRUE,
1020,7a723307-7a65-4a93-b76d-05a067,SWAP3 MSTORE DUP2 ADD DUP1 MSTORE MUL ADD,10,TRUE,TRUE,model,0.39,8,8,26,8,0,0,0,SWAP3 MSTORE DUP2 ADD DUP1 MSTORE MUL ADD,8,8,8,26,TRUE,
1021,72c751b9-ad8f-4fd4-a3dd-216055,SWAP1 MSTORE DUP3 ADD ADD SWAP1 MSTORE MLOAD DUP1 ADD DUP3 DUP3,10,TRUE,TRUE,model,0.46,12,12,36,12,0,0,0,SWAP1 MSTORE DUP3 ADD ADD SWAP1 MSTORE MLOAD DUP1 ADD DUP3 DUP3,12,12,12,36,TRUE,
1022,af0db2d0-d6fc-43b9-a131-9ddbe2,MSTORE PUSH 1 SWAP3 ADD SUB DUP1 DUP3,10,TRUE,TRUE,model,0.26,7,8,21,7,0,0,0,MSTORE PUSH 1 SWAP3 ADD SUB DUP1 DUP3,7,7,8,21,TRUE,
1023,5619d553-1040-4151-badf-35f41d,SWAP2 DUP2 SWAP1 ADD DUP2 ADD MSTORE MSTORE SUB SWAP2 SWAP2 MUL MLOAD DUP2 MSTORE ADD PUSH 1 SWAP3,10,TRUE,TRUE,model,8.25,18,19,56,18,3,3,9,SWAP2 DUP2 DUP3 ADD ADD MSTORE MSTORE SUB MUL MLOAD DUP2 MSTORE ADD PUSH 1 SWAP3,15,15,16,47,TRUE,
1024,d1aab411-fc9f-4fd9-a32e-28f894,MUL ADD DUP2 SUB MSTORE SWAP3 MUL,10,TRUE,TRUE,model,0.19,7,7,25,7,0,0,0,MUL ADD DUP2 SUB MSTORE SWAP3 MUL,7,7,7,25,TRUE,
1025,824f114b-3c63-452e-812d-fe0186,SWAP3 MUL ADD DUP2 MSTORE ADD ADD MSTORE MLOAD DUP1 DUP1 MSTORE,10,TRUE,TRUE,model,0.85,12,12,38,12,0,0,0,SWAP3 MUL ADD DUP2 MSTORE ADD ADD MSTORE MLOAD DUP1 DUP2 MSTORE,12,12,12,38,TRUE,
1026,89c06bde-1392-4e22-842f-f20f23,ADD MLOAD MUL MSTORE ADD ADD,10,TRUE,TRUE,model,0.19,6,6,20,6,0,0,0,ADD MLOAD MUL MSTORE ADD ADD,6,6,6,20,TRUE,
1027,1316a66c-1426-4b15-a930-c11753,DUP1 DUP3 ADD MUL MSTORE SWAP2 MUL MUL MSTORE DUP1 MUL,10,TRUE,TRUE,model,0.77,11,11,41,11,1,1,3,DUP2 DUP2 ADD MUL MSTORE MUL MUL MSTORE DUP1 MUL,10,10,10,38,TRUE,
1028,d1d3689d-833f-441c-a00e-de524c,ADD DUP1 MUL SUB MSTORE MLOAD MSTORE MLOAD DUP1 SWAP2 SWAP3,10,TRUE,TRUE,model,0.67,11,11,35,11,0,0,0,ADD DUP1 MUL SUB MSTORE MLOAD MSTORE MLOAD DUP1 SWAP2 SWAP3,11,11,11,35,TRUE,
1029,fc17461c-300a-49fa-a8f3-22922b,ADD MLOAD ADD DUP2 SWAP1,10,TRUE,TRUE,model,0.2,5,5,15,5,0,0,0,ADD MLOAD ADD DUP2 SWAP1,5,5,5,15,TRUE,
1030,9efe8183-d0fa-4ccb-9c97-7225aa,DUP1 MLOAD DUP2 MSTORE SWAP3 ADD SUB SUB PUSH 1 SWAP2 DUP2 MUL MSTORE PUSH 1 MSTORE MSTORE SWAP3 DUP2,10,TRUE,FALSE,model,188.54,18,20,56,18,1,2,4,DUP8 SWAP8 POP SWAP3 ADD SUB SUB SWAP1 DUP2 MUL MSTORE PUSH 1 DUP1 MSTORE MSTORE SWAP3 DUP2,17,17,18,52,TRUE,
1031,16e7436f-47b9-498d-8313-c7a833,MSTORE SWAP1 DUP2 ADD MUL DUP2 MSTORE DUP3 ADD ADD MUL,10,TRUE,TRUE,model,0.74,11,11,37,11,0,0,0,MSTORE SWAP1 DUP2 ADD MUL DUP2 MSTORE DUP3 ADD ADD MUL,11,11,11,37,TRUE,
1032,c4c56a4e-188d-40e9-a6d7-4ba00c,SWAP1 DUP3 DUP2 PUSH 1 ADD PUSH 1 ADD ADD ADD,10,TRUE,TRUE,model,0.25,9,11,27,9,0,1,0,SWAP1 DUP3 DUP2 PUSH 1 DUP1 ADD ADD ADD ADD,9,9,10,27,TRUE,
1033,e9ec879c-176d-4033-bd35-0c2616,MUL SWAP3 DUP2 MUL MUL MSTORE DUP2 MLOAD DUP4 DUP2 PUSH 1,10,TRUE,TRUE,model,0.77,11,12,39,11,0,0,0,MUL SWAP3 DUP2 MUL MUL MSTORE DUP2 MLOAD DUP4 DUP2 PUSH 1,11,11,12,39,TRUE,
1034,9e2098c1-d980-4462-b1d3-040eb1,MUL MUL SWAP3 MSTORE,10,TRUE,TRUE,model,0.17,4,4,16,4,0,0,0,MUL MUL SWAP3 MSTORE,4,4,4,16,TRUE,
1035,fa713dc6-1e54-4fb9-8a3b-174853,PUSH 1 ADD MLOAD ADD DUP3 DUP3,10,TRUE,TRUE,model,0.23,6,7,18,6,0,0,0,PUSH 1 ADD MLOAD ADD DUP3 DUP3,6,6,7,18,TRUE,
1036,eac9b8cd-0a26-48ad-a3dd-6b19ce,PUSH 2 DUP2 PUSH 2 ADD MUL,10,TRUE,TRUE,model,0.11,5,7,17,5,0,1,0,PUSH 2 DUP2 DUP2 ADD MUL,5,5,6,17,TRUE,
1037,9dc67928-1afb-4986-9430-a451d2,ADD MUL ADD SUB MUL SWAP3 MUL PUSH 1 SWAP1,10,TRUE,TRUE,model,0.5,9,10,33,9,0,0,0,ADD MUL ADD SUB MUL SWAP3 PUSH 1 SWAP2 MUL,9,9,10,33,TRUE,
1038,e1e54eed-8d6d-4f99-b195-5dc5f2,SWAP3 ADD SWAP2 SWAP3 MUL SWAP3 MLOAD MUL ADD SWAP3 MSTORE,10,TRUE,TRUE,model,0.39,11,11,37,11,0,0,0,SWAP4 SWAP3 ADD SWAP2 MUL SWAP3 MLOAD MUL ADD SWAP3 MSTORE,11,11,11,37,TRUE,
1039,7bacd44f-5f10-40c6-8f55-c76e3a,MUL MUL MLOAD,10,TRUE,TRUE,model,0.14,3,3,13,3,0,0,0,MUL MUL MLOAD,3,3,3,13,TRUE,
1040,8348924d-cb1b-40d3-9867-403e6a,MUL ADD DUP3 MLOAD ADD MSTORE ADD DUP3 MUL,10,TRUE,TRUE,model,0.52,9,9,31,9,0,0,0,MUL DUP4 MLOAD ADD ADD MSTORE ADD DUP3 MUL,9,9,9,31,TRUE,
1041,2c651fc3-048d-4b49-8cab-ae3904,ADD MUL MUL MUL SWAP3 MLOAD PUSH 1,10,TRUE,TRUE,model,0.36,7,8,27,7,0,0,0,ADD MUL MUL MUL SWAP3 MLOAD PUSH 1,7,7,8,27,TRUE,
1042,a7d5bbf1-77c1-4b4e-beca-0199ed,ADD MUL DUP1 DUP1 PUSH 1 ADD DUP4 MUL SWAP3 DUP1 DUP2 MUL ADD MUL,10,TRUE,TRUE,model,2.61,14,15,50,14,0,0,0,ADD MUL DUP1 DUP3 DUP4 MUL PUSH 1 DUP4 ADD DUP5 MUL SWAP4 ADD MUL,14,14,15,50,TRUE,
1043,8b2c9df0-fe9f-48f1-a275-566de0,SWAP3 MUL DUP3 MUL ADD SWAP1 PUSH 1 ADD SUB SWAP1 SWAP2 DUP1 DUP2 MUL DUP1 MSTORE DUP1 SWAP3,10,TRUE,TRUE,model,50.88,18,19,60,18,2,2,6,SWAP3 DUP4 MUL MUL ADD PUSH 1 DUP5 DUP6 DUP7 MUL DUP1 MSTORE SWAP3 ADD SUB SWAP2,16,16,17,54,TRUE,
1044,bdf66073-2975-4a02-bedf-18162a,MUL MSTORE MLOAD SWAP3 SWAP1 SWAP3 MSTORE MLOAD MUL SUB ADD MUL MLOAD,10,TRUE,TRUE,model,1.01,13,13,45,13,0,0,0,MUL MSTORE SWAP3 SWAP1 SWAP3 MLOAD MSTORE MLOAD MUL SUB ADD MUL MLOAD,13,13,13,45,TRUE,
1045,3ab410a3-7640-41d2-a5f3-6763a9,MLOAD DUP3 SWAP2 DUP1 ADD MUL SWAP2 MLOAD MUL ADD DUP2 DUP2,10,TRUE,TRUE,model,1.05,12,12,40,12,0,0,0,MLOAD DUP3 MLOAD SWAP2 DUP1 ADD MUL SWAP2 MUL ADD DUP2 DUP2,12,12,12,40,TRUE,
1046,75d8568f-5f8f-4ed6-95c9-b9bf0f,MSTORE MLOAD MUL SWAP2 DUP1 MSTORE DUP1 MSTORE MUL ADD DUP2 DUP2,10,FALSE,FALSE,unsat,1,12,12,40,12,0,0,0,,,,,,TRUE,
1047,e794d10c-c0e7-4de4-a08d-a14510,SWAP2 MUL SWAP1 MSTORE DUP1 ADD MUL ADD MSTORE MLOAD ADD MSTORE SWAP1 MSTORE MLOAD DUP1 ADD,10,TRUE,TRUE,model,3.7,17,17,55,17,0,0,0,SWAP2 MUL DUP3 SWAP2 MSTORE ADD MUL ADD MSTORE MLOAD ADD MSTORE SWAP1 MSTORE MLOAD DUP1 ADD,17,17,17,55,TRUE,
1048,23f0dcd4-401c-47c7-907e-1a4a74,MSTORE SUB PUSH 1 ADD ADD DUP2 MSTORE MLOAD,10,TRUE,TRUE,model,0.36,8,9,24,8,0,0,0,MSTORE SUB PUSH 1 ADD ADD DUP1 SWAP2 MSTORE,8,8,9,24,TRUE,
1049,e6964b01-79e1-4022-9e27-504134,PUSH 1 ADD DUP2 SWAP3 MSTORE MSTORE MUL SWAP1 SWAP3 ADD ADD ADD,10,TRUE,TRUE,model,0.44,12,13,38,12,2,2,6,PUSH 1 ADD DUP2 SWAP3 MSTORE MSTORE MUL ADD ADD ADD,10,10,11,32,TRUE,
1050,f59d9456-0018-49f2-a818-da9ce3,ADD MUL MLOAD DUP2 MUL MUL MUL MSTORE DUP2 MUL ADD MSTORE ADD MSTORE MUL MUL MLOAD,10,TRUE,TRUE,model,7.53,17,17,65,17,0,0,0,ADD MUL MLOAD DUP2 MUL MUL MUL MSTORE DUP2 MUL ADD MSTORE ADD MSTORE MUL MUL MLOAD,17,17,17,65,TRUE,
1051,605e9522-06d0-4c37-b15d-d96bfe,SWAP3 MUL DUP3 ADD MUL PUSH 1,10,TRUE,TRUE,model,0.22,6,7,22,6,0,0,0,SWAP3 MUL DUP3 ADD MUL PUSH 1,6,6,7,22,TRUE,
1052,70424efc-93bd-446d-8b6e-4a745f,DUP1 ADD SWAP2 ADD SWAP3 MSTORE ADD MUL PUSH 1 ADD,10,TRUE,TRUE,model,0.54,10,11,32,10,0,0,0,DUP1 ADD SWAP1 SWAP4 MSTORE ADD ADD MUL PUSH 1 ADD,10,10,11,32,TRUE,
1053,33decb00-06ca-4c8a-8f4f-cfa5a0,MUL ADD MUL PUSH 1 MLOAD ADD SWAP2 SWAP3 MUL,10,TRUE,TRUE,model,0.26,9,10,33,9,0,0,0,MUL ADD MUL PUSH 1 MLOAD ADD SWAP2 SWAP3 MUL,9,9,10,33,TRUE,
1054,71af0b90-a253-4f83-bc5e-5031a8,SWAP2 MUL MUL,10,TRUE,TRUE,model,0.14,3,3,13,3,1,1,3,MUL MUL,2,2,2,10,TRUE,
1055,9d76c582-369e-456c-a0b7-a602f8,PUSH 1 ADD SWAP3 SUB SWAP3 ADD MUL SWAP2 SWAP1 MSTORE SUB MSTORE SWAP2 MUL SWAP2 ADD MUL,10,TRUE,TRUE,model,101.74,17,18,57,17,1,1,3,PUSH 1 ADD SWAP5 SWAP2 SWAP3 SUB MSTORE ADD MUL SUB MSTORE SWAP1 SWAP3 ADD MUL MUL,16,16,17,54,TRUE,
1056,7ebc726d-815d-4d2b-96f4-9a98d3,MUL ADD,10,TRUE,TRUE,model,0.14,2,2,8,2,0,0,0,MUL ADD,2,2,2,8,TRUE,
1057,70fb8bf6-b7a1-4414-aa5c-4ac8f5,ADD ADD SUB DUP2 MSTORE MUL DUP1 DUP2 MUL MLOAD,10,TRUE,TRUE,model,0.6,10,10,34,10,0,0,0,ADD ADD SUB DUP2 MSTORE MUL DUP1 DUP2 MUL MLOAD,10,10,10,34,TRUE,
1058,2adc0544-b519-4eb5-bb54-1fa0b7,DUP3 MSTORE DUP1 MUL MUL MLOAD DUP1 DUP3 MUL DUP3 MLOAD MUL MSTORE,10,TRUE,TRUE,model,0.79,13,13,47,13,0,0,0,DUP3 MSTORE DUP1 MUL MUL MLOAD DUP2 MLOAD DUP2 DUP4 MUL MUL MSTORE,13,13,13,47,TRUE,
1059,33558f2a-0db2-411b-8083-641e58,DUP3 ADD ADD MUL DUP1,10,TRUE,TRUE,model,0.14,5,5,17,5,0,0,0,DUP3 ADD ADD MUL DUP1,5,5,5,17,TRUE,
1060,17c90c3e-1c51-4424-9589-854bd7,PUSH 1 DUP2 DUP4 MUL MLOAD SWAP3 MLOAD MSTORE DUP3 ADD DUP3 MUL,10,TRUE,TRUE,model,0.96,12,13,40,12,0,0,0,DUP3 PUSH 1 DUP3 DUP5 MUL MLOAD SWAP4 MLOAD MSTORE ADD DUP3 MUL,12,12,13,40,TRUE,
1061,e5aecc1a-aa54-4d08-870f-b4d015,MSTORE PUSH 1 MLOAD SWAP5 PUSH 1 MSTORE SUB ADD ADD DUP3 ADD,10,TRUE,TRUE,model,0.68,11,13,33,11,0,0,0,MSTORE PUSH 1 MLOAD SWAP5 PUSH 1 MSTORE SUB DUP5 ADD ADD ADD,11,11,13,33,TRUE,
1062,3ad74394-5854-44d7-af9c-b6978d,DUP2 DUP2 ADD DUP2 SWAP3 MSTORE SWAP3 MUL MSTORE,10,TRUE,TRUE,model,0.35,9,9,29,9,0,0,0,DUP1 DUP3 ADD DUP2 SWAP3 MSTORE SWAP3 MUL MSTORE,9,9,9,29,TRUE,
1063,5933cba3-c23d-4a8e-aed4-023c20,DUP2 MUL ADD DUP1 MSTORE DUP3 SUB,10,TRUE,TRUE,model,0.29,7,7,23,7,0,0,0,DUP2 MUL ADD DUP1 MSTORE DUP3 SUB,7,7,7,23,TRUE,
1064,c194f995-fc6d-4898-ad50-d02017,SWAP3 DUP1 MSTORE ADD MUL MUL,10,TRUE,TRUE,model,0.22,6,6,22,6,0,0,0,SWAP3 DUP1 MSTORE ADD MUL MUL,6,6,6,22,TRUE,
1065,fae8334e-3d2e-4f9e-bfe2-e6f85d,PUSH 1 DUP2 MSTORE DUP2 MUL ADD MUL ADD DUP3 MUL MSTORE MUL,10,TRUE,TRUE,model,1.25,12,13,44,12,0,0,0,DUP2 PUSH 1 DUP3 MSTORE MUL ADD MUL ADD DUP3 MUL MSTORE MUL,12,12,13,44,TRUE,
1066,e3a4b747-4512-473e-87ee-5bab5b,ADD PUSH 1 ADD MUL MUL SUB SUB DUP1 DUP3 SUB MSTORE,10,TRUE,TRUE,model,0.38,11,12,37,11,0,0,0,PUSH 1 ADD ADD MUL MUL SUB SUB DUP1 DUP3 SUB MSTORE,11,11,12,37,TRUE,
1067,f1e60a3f-9905-4e52-bbcf-be7a96,MUL MUL ADD ADD MUL,10,TRUE,TRUE,model,0.26,5,5,21,5,0,0,0,MUL MUL ADD ADD MUL,5,5,5,21,TRUE,
1068,a4b6d5a8-5f0b-4d8f-8a61-db39e7,ADD ADD SUB MUL ADD DUP3 PUSH 1,10,TRUE,TRUE,model,0.33,7,8,23,7,0,0,0,ADD ADD SUB MUL ADD DUP3 PUSH 1,7,7,8,23,TRUE,
1069,90e45496-b3d0-4a25-b074-1d3c75,SUB MUL MUL SWAP3,10,TRUE,TRUE,model,0.11,4,4,16,4,0,0,0,SUB MUL MUL SWAP3,4,4,4,16,TRUE,
1070,8fe74f29-411c-4944-ab8d-db38d2,MUL SWAP2 MLOAD DUP1 PUSH 1 ADD DUP1 ADD PUSH 1 SUB,10,TRUE,TRUE,model,0.42,10,12,32,10,0,0,0,MUL SWAP2 MLOAD PUSH 1 DUP2 ADD DUP1 ADD PUSH 1 SUB,10,10,12,32,TRUE,
1071,c3db3a3d-fa8d-4712-ac68-c1fb4e,DUP2 DUP2 SUB MUL ADD DUP3 MUL MUL DUP3 PUSH 1 MLOAD,10,TRUE,TRUE,model,0.75,11,12,39,11,0,0,0,DUP2 DUP2 SUB MUL ADD DUP3 MUL MUL DUP3 PUSH 1 MLOAD,11,11,12,39,TRUE,
1072,84ac5115-b164-453e-98d0-bfadba,MUL MUL,10,TRUE,TRUE,model,0.12,2,2,10,2,0,0,0,MUL MUL,2,2,2,10,TRUE,
1073,66e297b6-d4b6-4d54-a97e-b51dca,DUP3 MUL ADD DUP2 SUB SUB MSTORE MUL,10,TRUE,TRUE,model,0.35,8,8,28,8,0,0,0,DUP3 MUL ADD DUP2 SUB SUB MSTORE MUL,8,8,8,28,TRUE,
1074,a5fa4fc8-14e7-4ad7-bbea-e1e8cf,MUL ADD SUB SWAP2 MUL SWAP2 MLOAD,10,TRUE,TRUE,model,0.32,7,7,25,7,0,0,0,MUL ADD SUB SWAP2 MUL SWAP2 MLOAD,7,7,7,25,TRUE,
1075,042b0a34-0b1d-4522-a703-9a9fc1,MLOAD MUL ADD SWAP2 SWAP1 DUP1 SWAP2 MSTORE SWAP1 MSTORE SWAP2 ADD SWAP1 MSTORE PUSH 1 SWAP3 DUP1 DUP3,10,TRUE,FALSE,model,197.5,18,19,56,18,1,1,4,MLOAD DUP4 DUP6 MSTORE MUL ADD MSTORE SWAP2 DUP7 SWAP4 ADD SWAP2 POP MSTORE PUSH 1 SWAP4 DUP3,17,17,18,52,TRUE,
1076,6585aa96-2349-48cd-a725-4c9867,MSTORE MUL ADD MUL MUL MLOAD SWAP2 MLOAD,10,TRUE,TRUE,model,0.49,8,8,30,8,0,0,0,MSTORE MUL ADD MUL MUL MLOAD SWAP2 MLOAD,8,8,8,30,TRUE,
1077,002cb5eb-47a9-44a1-911c-b42cfb,MLOAD MUL ADD DUP3 DUP1,10,TRUE,TRUE,model,0.22,5,5,17,5,0,0,0,MLOAD MUL ADD DUP3 DUP4,5,5,5,17,TRUE,
1078,3d3f9939-a68c-4e48-83f9-66d814,DUP3 ADD MUL DUP2 DUP1 ADD MLOAD,10,TRUE,TRUE,model,0.26,7,7,23,7,0,0,0,DUP3 ADD MUL DUP2 DUP3 ADD MLOAD,7,7,7,23,TRUE,
1079,82a8359b-438c-4967-a314-aeef63,ADD MLOAD MUL MUL MUL,10,TRUE,TRUE,model,0.18,5,5,21,5,0,0,0,ADD MLOAD MUL MUL MUL,5,5,5,21,TRUE,
1080,22de7a97-0df6-4e84-9308-6ccecd,MSTORE MSTORE ADD MUL MUL ADD MLOAD MSTORE DUP3 ADD MUL SWAP3,10,TRUE,TRUE,model,1.17,12,12,42,12,0,0,0,MSTORE MSTORE ADD MUL MUL ADD MLOAD MSTORE DUP3 ADD MUL SWAP3,12,12,12,42,TRUE,
1081,f15fa07a-3482-4448-aae8-f40aab,PUSH 1 ADD ADD DUP2,10,TRUE,TRUE,model,0.16,4,5,12,4,0,0,0,PUSH 1 ADD ADD DUP2,4,4,5,12,TRUE,
1082,49a34d9a-fed6-43c0-a5a3-b105b0,SWAP3 MUL DUP2 DUP1 MSTORE MUL SWAP3 SUB SWAP3,10,TRUE,TRUE,model,0.41,9,9,31,9,0,0,0,SWAP3 DUP3 DUP1 MSTORE MUL MUL SWAP3 SUB SWAP3,9,9,9,31,TRUE,
1083,95da2f6c-4ba6-489c-a914-13ea94,MUL MUL MSTORE SWAP3 MUL,10,TRUE,TRUE,model,0.27,5,5,21,5,0,0,0,MUL MUL MSTORE SWAP3 MUL,5,5,5,21,TRUE,
1084,f6f553ec-cd87-4ada-a568-cff4c7,ADD MUL MUL PUSH 1,10,TRUE,TRUE,model,0.11,4,5,16,4,0,0,0,ADD MUL MUL PUSH 1,4,4,5,16,TRUE,
1085,fd509b99-b585-4238-9c90-306246,SWAP2 ADD ADD,10,TRUE,TRUE,model,0.13,3,3,9,3,1,1,3,ADD ADD,2,2,2,6,TRUE,
1086,dc70caad-4715-4833-aeba-f15fc9,SWAP3 DUP3 SUB SWAP3 MUL MUL SWAP3 MUL SUB PUSH 1,10,TRUE,TRUE,model,0.39,10,11,36,10,0,0,0,SWAP3 DUP3 SUB SWAP3 MUL MUL SWAP3 MUL SUB PUSH 1,10,10,11,36,TRUE,
1087,4cd34cb2-658b-4316-b24c-c8436e,ADD MSTORE MUL SWAP2 MUL SWAP2 MLOAD MUL MLOAD MLOAD SUB MSTORE MSTORE SWAP2,10,FALSE,FALSE,unsat,1.71,14,14,48,14,0,0,0,,,,,,TRUE,
1088,45c6c368-4738-44d9-9521-66eb89,SUB ADD MUL MUL SWAP1,10,TRUE,TRUE,model,0.21,5,5,19,5,0,0,0,SUB ADD MUL MUL SWAP1,5,5,5,19,TRUE,
1089,be8096dc-110f-4896-9fd2-ef5daf,DUP2 ADD MUL SWAP1 PUSH 1 MLOAD DUP4 MUL MUL MSTORE SUB PUSH 1 DUP1,10,TRUE,TRUE,model,2.03,13,15,45,13,0,0,0,DUP2 ADD MUL SWAP1 DUP3 PUSH 1 MLOAD MUL MUL MSTORE SUB PUSH 1 DUP1,13,13,15,45,TRUE,
1090,83619ded-9eb1-42d7-9165-17140b,SWAP1 DUP1 ADD DUP1 ADD MLOAD SWAP3 ADD PUSH 2 MUL ADD MSTORE DUP3,10,TRUE,TRUE,model,1.58,13,14,41,13,0,0,0,PUSH 2 SWAP2 DUP1 ADD DUP1 ADD MLOAD SWAP4 ADD MUL ADD MSTORE DUP3,13,13,14,41,TRUE,
1091,37f0afcc-4a5a-44f4-bfcf-27da3d,ADD MUL DUP2 DUP3 ADD MSTORE SWAP3 ADD ADD DUP2,10,TRUE,TRUE,model,0.53,10,10,32,10,0,0,0,ADD MUL DUP2 DUP3 ADD MSTORE SWAP3 ADD ADD DUP2,10,10,10,32,TRUE,
1092,14791b35-d5bf-48f6-8750-5e314d,DUP3 SWAP5 SWAP3 ADD SUB DUP4 ADD ADD MSTORE MLOAD SWAP2 ADD SWAP2,10,TRUE,TRUE,model,1.11,13,13,39,13,1,1,3,DUP3 ADD SUB DUP2 SWAP4 ADD ADD MSTORE MLOAD SWAP2 ADD SWAP2,12,12,12,36,TRUE,
1093,1fadf88e-d6a6-47d6-9344-ef1f57,SWAP5 SWAP6 SWAP5 DUP3 SWAP4 SWAP3 ADD MUL DUP2 MSTORE ADD PUSH 1 MSTORE MUL SUB DUP1,10,TRUE,TRUE,model,24.62,16,17,52,16,3,3,9,DUP3 ADD MUL DUP3 MSTORE ADD SWAP3 MUL SUB SWAP1 PUSH 1 MSTORE DUP1,13,13,14,43,TRUE,
1094,9f75ad42-eb93-49ed-b1e0-63e3a3,MUL ADD SWAP2 ADD DUP2 MUL,10,TRUE,TRUE,model,0.25,6,6,22,6,0,0,0,MUL ADD SWAP2 ADD DUP2 MUL,6,6,6,22,TRUE,
1095,b0d5b0c2-ea89-4e0e-b9ed-de129e,MUL SUB SWAP3 ADD SUB ADD SWAP1 MSTORE,10,TRUE,TRUE,model,0.2,8,8,26,8,0,0,0,MUL SUB SWAP3 ADD SUB ADD SWAP1 MSTORE,8,8,8,26,TRUE,
1096,30292015-b570-4922-ac8b-69f604,MUL DUP1 DUP3 ADD ADD ADD SWAP2 DUP1 DUP3 MUL MSTORE,10,TRUE,TRUE,model,0.5,11,11,37,11,0,0,0,MUL DUP1 DUP3 ADD ADD ADD SWAP2 DUP2 DUP2 MUL MSTORE,11,11,11,37,TRUE,
1097,bdf82081-00d8-4621-b503-8decea,SWAP3 DUP3 ADD DUP1 SWAP2 MSTORE MUL SWAP3,10,TRUE,TRUE,model,0.3,8,8,26,8,0,0,0,SWAP3 DUP3 ADD DUP1 SWAP2 MSTORE MUL SWAP3,8,8,8,26,TRUE,
1098,d17e7c1b-edd6-45f9-b113-3ea16b,SUB ADD MLOAD MLOAD DUP3 ADD MSTORE MUL MUL ADD SUB SUB SWAP3,10,TRUE,TRUE,model,0.75,13,13,43,13,0,0,0,SUB ADD MLOAD MLOAD DUP3 ADD MSTORE MUL MUL ADD SUB SUB SWAP3,13,13,13,43,TRUE,
